,index,Mon,date,year,r1
3911,5224,10,12,2017,77
3912,1750,10,13,2017,17
3913,5223,10,13,2017,17
3914,1749,10,14,2017,98
3915,5222,10,14,2017,98
3916,1748,10,15,2017,5
3917,5221,10,15,2017,5
3918,1747,10,16,2017,93
3919,5220,10,16,2017,93
3920,1746,10,17,2017,23
3921,5219,10,17,2017,23
3922,1745,10,18,2017,51
3923,5218,10,18,2017,51
3924,1744,10,19,2017,57
3925,5217,10,19,2017,57
3926,1743,10,20,2017,84
3927,5216,10,20,2017,84
3928,1742,10,21,2017,53
3929,5215,10,21,2017,53
3930,1741,10,22,2017,59
3931,5214,10,22,2017,59
3932,1740,10,23,2017,42
3933,5213,10,23,2017,42
3934,1739,10,24,2017,95
3935,5212,10,24,2017,95
3936,1738,10,25,2017,97
3937,5211,10,25,2017,97
3938,1737,10,26,2017,50
3939,5210,10,26,2017,50
3940,1736,10,27,2017,55
3941,5209,10,27,2017,55
3942,1735,10,28,2017,57
3943,5208,10,28,2017,57
3944,1734,10,29,2017,98
3945,5207,10,29,2017,98
3946,1733,10,30,2017,23
3947,5206,10,30,2017,23
3948,1732,10,31,2017,0
3949,5205,10,31,2017,0
3950,1731,11,1,2017,74
3951,5204,11,1,2017,74
3952,1730,11,2,2017,14
3953,5203,11,2,2017,14
3954,1729,11,3,2017,14
3955,5202,11,3,2017,14
3956,1728,11,4,2017,4
3957,5201,11,4,2017,4
3958,1727,11,5,2017,85
3959,5200,11,5,2017,85
3960,1726,11,6,2017,69
3961,5199,11,6,2017,69
3962,1725,11,7,2017,3
3963,5198,11,7,2017,3
3964,1724,11,8,2017,47
3965,5197,11,8,2017,47
3966,1723,11,9,2017,68
3967,5196,11,9,2017,68
3968,1722,11,10,2017,90
3969,5195,11,10,2017,90
3970,1721,11,11,2017,40
3971,5194,11,11,2017,40
3972,1720,11,12,2017,69
3973,5193,11,12,2017,69
3974,1719,11,13,2017,12
3975,5192,11,13,2017,12
3976,1718,11,14,2017,53
3977,5191,11,14,2017,53
3978,1717,11,15,2017,4
3979,5190,11,15,2017,4
3980,1716,11,16,2017,86
3981,5189,11,16,2017,86
3982,1715,11,17,2017,64
3983,5188,11,17,2017,64
3984,1714,11,18,2017,63
3985,5187,11,18,2017,63
3986,1713,11,19,2017,10
3987,5186,11,19,2017,10
3988,1712,11,20,2017,96
3989,5185,11,20,2017,96
3990,1711,11,21,2017,61
3991,5184,11,21,2017,61
3992,1710,11,22,2017,34
3993,5183,11,22,2017,34
3994,1709,11,23,2017,21
3995,5182,11,23,2017,21
3996,1708,11,24,2017,37
3997,5181,11,24,2017,37
3998,1707,11,25,2017,47
3999,5180,11,25,2017,47
4000,1706,11,26,2017,13
4001,5179,11,26,2017,13
4002,1705,11,27,2017,64
4003,5178,11,27,2017,64
4004,1704,11,28,2017,11
4005,5177,11,28,2017,11
4006,1703,11,29,2017,15
4007,5176,11,29,2017,15
4008,1702,11,30,2017,16
4009,5175,11,30,2017,16
4010,1701,12,1,2017,9
4011,5174,12,1,2017,9
4012,1700,12,2,2017,51
4013,5173,12,2,2017,51
4014,1699,12,3,2017,44
4015,5172,12,3,2017,44
4016,1698,12,4,2017,66
4017,5171,12,4,2017,66
4018,1697,12,5,2017,79
4019,5170,12,5,2017,79
4020,1696,12,6,2017,15
4021,5169,12,6,2017,15
4022,1695,12,7,2017,39
4023,5168,12,7,2017,39
4024,1694,12,8,2017,96
4025,5167,12,8,2017,96
4026,1693,12,9,2017,53
4027,5166,12,9,2017,53
4028,1692,12,10,2017,48
4029,5165,12,10,2017,48
4030,1691,12,11,2017,76
4031,5164,12,11,2017,76
4032,1690,12,12,2017,79
4033,5163,12,12,2017,79
4034,1689,12,13,2017,19
4035,5162,12,13,2017,19
4036,1688,12,14,2017,53
4037,5161,12,14,2017,53
4038,1687,12,15,2017,67
4039,5160,12,15,2017,67
4040,1686,12,16,2017,87
4041,5159,12,16,2017,87
4042,1685,12,17,2017,43
4043,5158,12,17,2017,43
4044,1684,12,18,2017,21
4045,5157,12,18,2017,21
4046,1683,12,19,2017,69
4047,5156,12,19,2017,69
4048,1682,12,20,2017,1
4049,5155,12,20,2017,1
4050,1681,12,21,2017,30
4051,5154,12,21,2017,30
4052,1680,12,22,2017,5
4053,5153,12,22,2017,5
4054,1679,12,23,2017,54
4055,5152,12,23,2017,54
4056,1678,12,24,2017,23
4057,5151,12,24,2017,23
4058,1677,12,25,2017,55
4059,5150,12,25,2017,55
4060,1676,12,26,2017,77
4061,5149,12,26,2017,77
4062,1675,12,27,2017,70
4063,5148,12,27,2017,70
4064,1674,12,28,2017,42
4065,5147,12,28,2017,42
4066,1673,12,29,2017,90
4067,5146,12,29,2017,90
4068,1672,12,30,2017,69
4069,5145,12,30,2017,69
4070,1671,12,31,2017,76
4071,5144,12,31,2017,76
4072,2397,1,1,2018,92
4073,5870,1,1,2018,92
4074,2396,1,2,2018,61
4075,5869,1,2,2018,61
4076,2395,1,3,2018,93
4077,5868,1,3,2018,93
4078,2394,1,4,2018,47
4079,5867,1,4,2018,47
4080,2393,1,5,2018,47
4081,5866,1,5,2018,47
4082,2392,1,6,2018,23
4083,5865,1,6,2018,23
4084,2391,1,7,2018,89
4085,5864,1,7,2018,89
4086,2390,1,8,2018,31
4087,5863,1,8,2018,31
4088,2389,1,9,2018,51
4089,5862,1,9,2018,51
4090,2388,1,10,2018,86
4091,5861,1,10,2018,86
4092,2387,1,11,2018,99
4093,5860,1,11,2018,99
4094,2386,1,12,2018,46
4095,5859,1,12,2018,46
4096,2385,1,13,2018,9
4097,5858,1,13,2018,9
4098,2384,1,14,2018,87
4099,5857,1,14,2018,87
4100,2383,1,15,2018,99
4101,5856,1,15,2018,99
4102,2382,1,16,2018,93
4103,5855,1,16,2018,93
4104,2381,1,17,2018,22
4105,5854,1,17,2018,22
4106,2380,1,18,2018,61
4107,5853,1,18,2018,61
4108,2379,1,19,2018,25
4109,5852,1,19,2018,25
4110,2378,1,20,2018,89
4111,5851,1,20,2018,89
4112,2377,1,21,2018,63
4113,5850,1,21,2018,63
4114,2376,1,22,2018,88
4115,5849,1,22,2018,88
4116,2375,1,23,2018,38
4117,5848,1,23,2018,38
4118,2374,1,24,2018,50
4119,5847,1,24,2018,50
4120,2373,1,26,2018,23
4121,5846,1,26,2018,23
4122,2372,1,29,2018,78
4123,5845,1,29,2018,78
4124,2371,1,30,2018,52
4125,5844,1,30,2018,52
4126,2370,1,31,2018,13
4127,5843,1,31,2018,13
4128,2369,2,1,2018,14
4129,5842,2,1,2018,14
4130,2368,2,2,2018,45
4131,5841,2,2,2018,45
4132,2367,2,3,2018,97
4133,5840,2,3,2018,97
4134,2366,2,4,2018,21
4135,5839,2,4,2018,21
4136,2365,2,5,2018,13
4137,5838,2,5,2018,13
4138,2364,2,6,2018,1
4139,5837,2,6,2018,1
4140,2363,2,7,2018,33
4141,5836,2,7,2018,33
4142,2362,2,8,2018,90
4143,5835,2,8,2018,90
4144,2361,2,9,2018,79
4145,5834,2,9,2018,79
4146,2360,2,10,2018,89
4147,5833,2,10,2018,89
4148,2359,2,11,2018,6
4149,5832,2,11,2018,6
4150,2358,2,12,2018,43
4151,5831,2,12,2018,43
4152,2357,2,13,2018,12
4153,5830,2,13,2018,12
4154,2356,2,14,2018,68
4155,5829,2,14,2018,68
4156,2355,2,15,2018,24
4157,5828,2,15,2018,24
4158,2354,2,16,2018,20
4159,5827,2,16,2018,20
4160,2353,2,17,2018,13
4161,5826,2,17,2018,13
4162,2352,2,18,2018,59
4163,5825,2,18,2018,59
4164,2351,2,19,2018,16
4165,5824,2,19,2018,16
4166,2350,2,20,2018,4
4167,5823,2,20,2018,4
4168,2349,2,21,2018,42
4169,5822,2,21,2018,42
4170,2348,2,22,2018,34
4171,5821,2,22,2018,34
4172,2347,2,23,2018,51
4173,5820,2,23,2018,51
4174,2346,2,24,2018,40
4175,5819,2,24,2018,40
4176,2345,2,25,2018,63
4177,5818,2,25,2018,63
4178,2344,2,26,2018,31
4179,5817,2,26,2018,31
4180,2343,2,27,2018,10
4181,5816,2,27,2018,10
4182,2342,2,28,2018,12
4183,5815,2,28,2018,12
4184,2341,3,1,2018,95
4185,5814,3,1,2018,95
4186,2340,3,2,2018,33
4187,5813,3,2,2018,33
4188,2339,3,3,2018,19
4189,5812,3,3,2018,19
4190,2338,3,4,2018,58
4191,5811,3,4,2018,58
4192,2337,3,5,2018,71
4193,5810,3,5,2018,71
4194,2336,3,6,2018,72
4195,5809,3,6,2018,72
4196,2335,3,7,2018,88
4197,5808,3,7,2018,88
4198,2334,3,8,2018,60
4199,5807,3,8,2018,60
4200,2333,3,9,2018,58
4201,5806,3,9,2018,58
4202,2332,3,10,2018,28
4203,5805,3,10,2018,28
4204,2331,3,11,2018,35
4205,5804,3,11,2018,35
4206,2330,3,12,2018,2
4207,5803,3,12,2018,2
4208,2329,3,13,2018,58
4209,5802,3,13,2018,58
4210,2328,3,14,2018,80
4211,5801,3,14,2018,80
4212,2327,3,15,2018,89
4213,5800,3,15,2018,89
4214,2326,3,16,2018,94
4215,5799,3,16,2018,94
4216,2325,3,17,2018,92
4217,5798,3,17,2018,92
4218,2324,3,18,2018,88
4219,5797,3,18,2018,88
4220,2323,3,19,2018,80
4221,5796,3,19,2018,80
4222,2322,3,20,2018,73
4223,5795,3,20,2018,73
4224,2321,3,21,2018,49
4225,5794,3,21,2018,49
4226,2320,3,22,2018,41
4227,5793,3,22,2018,41
4228,2319,3,23,2018,63
4229,5792,3,23,2018,63
4230,2318,3,24,2018,28
4231,5791,3,24,2018,28
4232,2317,3,25,2018,87
4233,5790,3,25,2018,87
4234,2316,3,26,2018,72
4235,5789,3,26,2018,72
4236,2315,3,27,2018,13
4237,5788,3,27,2018,13
4238,2314,3,28,2018,50
4239,5787,3,28,2018,50
4240,2313,3,29,2018,62
4241,5786,3,29,2018,62
4242,2312,3,30,2018,78
4243,5785,3,30,2018,78
4244,2311,3,31,2018,76
4245,5784,3,31,2018,76
4246,2310,4,1,2018,53
4247,5783,4,1,2018,53
4248,2309,4,2,2018,32
4249,5782,4,2,2018,32
4250,2308,4,3,2018,54
4251,5781,4,3,2018,54
4252,2307,4,4,2018,45
4253,5780,4,4,2018,45
4254,2306,4,5,2018,11
4255,5779,4,5,2018,11
4256,2305,4,6,2018,18
4257,5778,4,6,2018,18
4258,2304,4,7,2018,50
4259,5777,4,7,2018,50
4260,2303,4,8,2018,38
4261,5776,4,8,2018,38
4262,2302,4,9,2018,30
4263,5775,4,9,2018,30
4264,2301,4,10,2018,11
4265,5774,4,10,2018,11
4266,2300,4,11,2018,21
4267,5773,4,11,2018,21
4268,2299,4,12,2018,2
4269,5772,4,12,2018,2
4270,2298,4,13,2018,88
4271,5771,4,13,2018,88
4272,2297,4,14,2018,37
4273,5770,4,14,2018,37
4274,2296,4,15,2018,23
4275,5769,4,15,2018,23
4276,2295,4,16,2018,72
4277,5768,4,16,2018,72
4278,2294,4,17,2018,39
4279,5767,4,17,2018,39
4280,2293,4,18,2018,2
4281,5766,4,18,2018,2
4282,2292,4,19,2018,8
4283,5765,4,19,2018,8
4284,2291,4,20,2018,75
4285,5764,4,20,2018,75
4286,2290,4,21,2018,0
4287,5763,4,21,2018,0
4288,2289,4,22,2018,96
4289,5762,4,22,2018,96
4290,2288,4,23,2018,57
4291,5761,4,23,2018,57
4292,2287,4,24,2018,85
4293,5760,4,24,2018,85
4294,2286,4,25,2018,99
4295,5759,4,25,2018,99
4296,2285,4,26,2018,18
4297,5758,4,26,2018,18
4298,2284,4,27,2018,26
4299,5757,4,27,2018,26
4300,2283,4,28,2018,41
4301,5756,4,28,2018,41
4302,2282,4,29,2018,98
4303,5755,4,29,2018,98
4304,2281,4,30,2018,84
4305,5754,4,30,2018,84
4306,2280,5,1,2018,39
4307,5753,5,1,2018,39
4308,2279,5,2,2018,71
4309,5752,5,2,2018,71
4310,2278,5,3,2018,35
4311,5751,5,3,2018,35
4312,2277,5,4,2018,73
4313,5750,5,4,2018,73
4314,2276,5,5,2018,47
4315,5749,5,5,2018,47
4316,2275,5,6,2018,24
4317,5748,5,6,2018,24
4318,2274,5,7,2018,32
4319,5747,5,7,2018,32
4320,2273,5,8,2018,65
4321,5746,5,8,2018,65
4322,2272,5,9,2018,71
4323,5745,5,9,2018,71
4324,2271,5,10,2018,21
4325,5744,5,10,2018,21
4326,2270,5,11,2018,75
4327,5743,5,11,2018,75
4328,2269,5,12,2018,36
4329,5742,5,12,2018,36
4330,2268,5,13,2018,83
4331,5741,5,13,2018,83
4332,2267,5,14,2018,99
4333,5740,5,14,2018,99
4334,2266,5,15,2018,38
4335,5739,5,15,2018,38
4336,2265,5,16,2018,39
4337,5738,5,16,2018,39
4338,2264,5,17,2018,92
4339,5737,5,17,2018,92
4340,2263,5,18,2018,29
4341,5736,5,18,2018,29
4342,2262,5,19,2018,88
4343,5735,5,19,2018,88
4344,2261,5,20,2018,44
4345,5734,5,20,2018,44
4346,2260,5,21,2018,93
4347,5733,5,21,2018,93
4348,2259,5,22,2018,1
4349,5732,5,22,2018,1
4350,2258,5,23,2018,31
4351,5731,5,23,2018,31
4352,2257,5,24,2018,22
4353,5730,5,24,2018,22
4354,2256,5,25,2018,27
4355,5729,5,25,2018,27
4356,2255,5,26,2018,99
4357,5728,5,26,2018,99
4358,2254,5,27,2018,44
4359,5727,5,27,2018,44
4360,2253,5,28,2018,15
4361,5726,5,28,2018,15
4362,2252,5,29,2018,79
4363,5725,5,29,2018,79
4364,2251,5,30,2018,72
4365,5724,5,30,2018,72
4366,2250,5,31,2018,84
4367,5723,5,31,2018,84
4368,2249,6,1,2018,65
4369,5722,6,1,2018,65
4370,2248,6,2,2018,1
4371,5721,6,2,2018,1
4372,2247,6,3,2018,5
4373,5720,6,3,2018,5
4374,2246,6,4,2018,2
4375,5719,6,4,2018,2
4376,2245,6,5,2018,22
4377,5718,6,5,2018,22
4378,2244,6,6,2018,76
4379,5717,6,6,2018,76
4380,2243,6,7,2018,55
4381,5716,6,7,2018,55
4382,2242,6,8,2018,42
4383,5715,6,8,2018,42
4384,2241,6,9,2018,16
4385,5714,6,9,2018,16
4386,2240,6,10,2018,47
4387,5713,6,10,2018,47
4388,2239,6,11,2018,53
4389,5712,6,11,2018,53
4390,2238,6,12,2018,34
4391,5711,6,12,2018,34
4392,2237,6,13,2018,2
4393,5710,6,13,2018,2
4394,2236,6,14,2018,52
4395,5709,6,14,2018,52
4396,2235,6,15,2018,0
4397,5708,6,15,2018,0
4398,2234,6,16,2018,85
4399,5707,6,16,2018,85
4400,2233,6,17,2018,57
4401,5706,6,17,2018,57
4402,2232,6,18,2018,99
4403,5705,6,18,2018,99
4404,2231,6,19,2018,79
4405,5704,6,19,2018,79
4406,2230,6,20,2018,41
4407,5703,6,20,2018,41
4408,2229,6,21,2018,82
4409,5702,6,21,2018,82
4410,2228,6,22,2018,27
4411,5701,6,22,2018,27
4412,2227,6,23,2018,14
4413,5700,6,23,2018,14
4414,2226,6,24,2018,39
4415,5699,6,24,2018,39
4416,2225,6,25,2018,4
4417,5698,6,25,2018,4
4418,2224,6,26,2018,13
4419,5697,6,26,2018,13
4420,2223,6,27,2018,42
4421,5696,6,27,2018,42
4422,2222,6,28,2018,29
4423,5695,6,28,2018,29
4424,2221,6,29,2018,13
4425,5694,6,29,2018,13
4426,2220,6,30,2018,5
4427,5693,6,30,2018,5
4428,2219,7,1,2018,0
4429,5692,7,1,2018,0
4430,2218,7,2,2018,32
4431,5691,7,2,2018,32
4432,2217,7,3,2018,83
4433,5690,7,3,2018,83
4434,2216,7,4,2018,20
4435,5689,7,4,2018,20
4436,2215,7,5,2018,73
4437,5688,7,5,2018,73
4438,2214,7,6,2018,39
4439,5687,7,6,2018,39
4440,2213,7,7,2018,43
4441,5686,7,7,2018,43
4442,2212,7,8,2018,41
4443,5685,7,8,2018,41
4444,2211,7,9,2018,7
4445,5684,7,9,2018,7
4446,2210,7,10,2018,61
4447,5683,7,10,2018,61
4448,2209,7,11,2018,58
4449,5682,7,11,2018,58
4450,2208,7,12,2018,37
4451,5681,7,12,2018,37
4452,2207,7,13,2018,77
4453,5680,7,13,2018,77
4454,2206,7,14,2018,91
4455,5679,7,14,2018,91
4456,2205,7,15,2018,37
4457,5678,7,15,2018,37
4458,2204,7,16,2018,10
4459,5677,7,16,2018,10
4460,2203,7,17,2018,38
4461,5676,7,17,2018,38
4462,2202,7,18,2018,53
4463,5675,7,18,2018,53
4464,2201,7,19,2018,65
4465,5674,7,19,2018,65
4466,2200,7,20,2018,43
4467,5673,7,20,2018,43
4468,2199,7,21,2018,85
4469,5672,7,21,2018,85
4470,2198,7,22,2018,54
4471,5671,7,22,2018,54
4472,2197,7,23,2018,33
4473,5670,7,23,2018,33
4474,2196,7,24,2018,6
4475,5669,7,24,2018,6
4476,2195,7,25,2018,84
4477,5668,7,25,2018,84
4478,2194,7,26,2018,73
4479,5667,7,26,2018,73
4480,2193,7,27,2018,32
4481,5666,7,27,2018,32
4482,2192,7,28,2018,46
4483,5665,7,28,2018,46
4484,2191,7,29,2018,34
4485,5664,7,29,2018,34
4486,2190,7,30,2018,81
4487,5663,7,30,2018,81
4488,2189,7,31,2018,63
4489,5662,7,31,2018,63
4490,2188,8,1,2018,2
4491,5661,8,1,2018,2
4492,2187,8,2,2018,78
4493,5660,8,2,2018,78
4494,2186,8,3,2018,57
4495,5659,8,3,2018,57
4496,2185,8,4,2018,51
4497,5658,8,4,2018,51
4498,2184,8,5,2018,85
4499,5657,8,5,2018,85
4500,2183,8,6,2018,41
4501,5656,8,6,2018,41
4502,2182,8,7,2018,83
4503,5655,8,7,2018,83
4504,2181,8,8,2018,65
4505,5654,8,8,2018,65
4506,2180,8,9,2018,15
4507,5653,8,9,2018,15
4508,2179,8,10,2018,30
4509,5652,8,10,2018,30
4510,2178,8,11,2018,18
4511,5651,8,11,2018,18
4512,2177,8,12,2018,14
4513,5650,8,12,2018,14
4514,2176,8,13,2018,14
4515,5649,8,13,2018,14
4516,2175,8,14,2018,78
4517,5648,8,14,2018,78
4518,2174,8,15,2018,80
4519,5647,8,15,2018,80
4520,2173,8,16,2018,55
4521,5646,8,16,2018,55
4522,2172,8,17,2018,44
4523,5645,8,17,2018,44
4524,2171,8,18,2018,57
4525,5644,8,18,2018,57
4526,2170,8,19,2018,41
4527,5643,8,19,2018,41
4528,2169,8,20,2018,47
4529,5642,8,20,2018,47
4530,2168,8,21,2018,97
4531,5641,8,21,2018,97
4532,2167,8,22,2018,41
4533,5640,8,22,2018,41
4534,2166,8,23,2018,76
4535,5639,8,23,2018,76
4536,2165,8,24,2018,16
4537,5638,8,24,2018,16
4538,2164,8,25,2018,58
4539,5637,8,25,2018,58
4540,2163,8,26,2018,7
4541,5636,8,26,2018,7
4542,2162,8,27,2018,3
4543,5635,8,27,2018,3
4544,2161,8,28,2018,9
4545,5634,8,28,2018,9
4546,2160,8,29,2018,95
4547,5633,8,29,2018,95
4548,2159,8,30,2018,45
4549,5632,8,30,2018,45
4550,2158,8,31,2018,47
4551,5631,8,31,2018,47
4552,2157,9,1,2018,50
4553,5630,9,1,2018,50
4554,2156,9,2,2018,62
4555,5629,9,2,2018,62
4556,2155,9,3,2018,29
4557,5628,9,3,2018,29
4558,2154,9,4,2018,46
4559,5627,9,4,2018,46
4560,2153,9,5,2018,14
4561,5626,9,5,2018,14
4562,2152,9,6,2018,84
4563,5625,9,6,2018,84
4564,2151,9,7,2018,75
4565,5624,9,7,2018,75
4566,2150,9,8,2018,33
4567,5623,9,8,2018,33
4568,2149,9,9,2018,60
4569,5622,9,9,2018,60
4570,2148,9,10,2018,67
4571,5621,9,10,2018,67
4572,2147,9,11,2018,81
4573,5620,9,11,2018,81
4574,2146,9,12,2018,11
4575,5619,9,12,2018,11
4576,2145,9,13,2018,11
4577,5618,9,13,2018,11
4578,2144,9,14,2018,83
4579,5617,9,14,2018,83
4580,2143,9,15,2018,45
4581,5616,9,15,2018,45
4582,2142,9,16,2018,74
4583,5615,9,16,2018,74
4584,2141,9,17,2018,45
4585,5614,9,17,2018,45
4586,2140,9,18,2018,84
4587,5613,9,18,2018,84
4588,2139,9,19,2018,20
4589,5612,9,19,2018,20
4590,2138,9,20,2018,46
4591,5611,9,20,2018,46
4592,2137,9,21,2018,31
4593,5610,9,21,2018,31
4594,2136,9,22,2018,92
4595,5609,9,22,2018,92
4596,2135,9,23,2018,41
4597,5608,9,23,2018,41
4598,2134,9,24,2018,32
4599,5607,9,24,2018,32
4600,2133,9,25,2018,5
4601,5606,9,25,2018,5
4602,2132,9,26,2018,88
4603,5605,9,26,2018,88
4604,2131,9,27,2018,90
4605,5604,9,27,2018,90
4606,2130,9,28,2018,9
4607,5603,9,28,2018,9
4608,2129,9,29,2018,35
4609,5602,9,29,2018,35
4610,2128,9,30,2018,62
4611,5601,9,30,2018,62
4612,2127,10,1,2018,27
4613,5600,10,1,2018,27
4614,2126,10,2,2018,68
4615,5599,10,2,2018,68
4616,2125,10,3,2018,42
4617,5598,10,3,2018,42
4618,2124,10,4,2018,25
4619,5597,10,4,2018,25
4620,2123,10,5,2018,88
4621,5596,10,5,2018,88
4622,2122,10,6,2018,35
4623,5595,10,6,2018,35
4624,2121,10,7,2018,4
4625,5594,10,7,2018,4
4626,2120,10,8,2018,60
4627,5593,10,8,2018,60
4628,2119,10,9,2018,11
4629,5592,10,9,2018,11
4630,2118,10,10,2018,8
4631,5591,10,10,2018,8
4632,2117,10,11,2018,18
4633,5590,10,11,2018,18
4634,2116,10,12,2018,17
4635,5589,10,12,2018,17
4636,2115,10,13,2018,12
4637,5588,10,13,2018,12
4638,2114,10,14,2018,6
4639,5587,10,14,2018,6
4640,2113,10,15,2018,37
4641,5586,10,15,2018,37
4642,2112,10,16,2018,60
4643,5585,10,16,2018,60
4644,2111,10,17,2018,35
4645,5584,10,17,2018,35
4646,2110,10,18,2018,74
4647,5583,10,18,2018,74
4648,2109,10,19,2018,82
4649,5582,10,19,2018,82
4650,2108,10,20,2018,11
4651,5581,10,20,2018,11
4652,2107,10,21,2018,50
4653,5580,10,21,2018,50
4654,2106,10,22,2018,8
4655,5579,10,22,2018,8
4656,2105,10,23,2018,26
4657,5578,10,23,2018,26
4658,2104,10,24,2018,31
4659,5577,10,24,2018,31
4660,2103,10,25,2018,24
4661,5576,10,25,2018,24
4662,2102,10,26,2018,22
4663,5575,10,26,2018,22
4664,2101,10,27,2018,59
4665,5574,10,27,2018,59
4666,2100,10,28,2018,38
4667,5573,10,28,2018,38
4668,2099,10,29,2018,32
4669,5572,10,29,2018,32
4670,2098,10,30,2018,83
4671,5571,10,30,2018,83
4672,2097,10,31,2018,96
4673,5570,10,31,2018,96
4674,2096,11,1,2018,67
4675,5569,11,1,2018,67
4676,2095,11,2,2018,70
4677,5568,11,2,2018,70
4678,2094,11,3,2018,92
4679,5567,11,3,2018,92
4680,2093,11,4,2018,31
4681,5566,11,4,2018,31
4682,2092,11,5,2018,20
4683,5565,11,5,2018,20
4684,2091,11,6,2018,68
4685,5564,11,6,2018,68
4686,2090,11,7,2018,54
4687,5563,11,7,2018,54
4688,2089,11,8,2018,98
4689,5562,11,8,2018,98
4690,2088,11,9,2018,80
4691,5561,11,9,2018,80
4692,2087,11,10,2018,7
4693,5560,11,10,2018,7
4694,2086,11,11,2018,40
4695,5559,11,11,2018,40
4696,2085,11,12,2018,81
4697,5558,11,12,2018,81
4698,2084,11,13,2018,13
4699,5557,11,13,2018,13
4700,2083,11,14,2018,83
4701,5556,11,14,2018,83
4702,2082,11,15,2018,26
4703,5555,11,15,2018,26
4704,2081,11,16,2018,48
4705,5554,11,16,2018,48
4706,2080,11,17,2018,23
4707,5553,11,17,2018,23
4708,2079,11,18,2018,0
4709,5552,11,18,2018,0
4710,2078,11,19,2018,21
4711,5551,11,19,2018,21
4712,2077,11,20,2018,72
4713,5550,11,20,2018,72
4714,2076,11,21,2018,70
4715,5549,11,21,2018,70
4716,2075,11,22,2018,22
4717,5548,11,22,2018,22
4718,2074,11,23,2018,20
4719,5547,11,23,2018,20
4720,2073,11,24,2018,3
4721,5546,11,24,2018,3
4722,2072,11,25,2018,27
4723,5545,11,25,2018,27
4724,2071,11,26,2018,41
4725,5544,11,26,2018,41
4726,2070,11,27,2018,61
4727,5543,11,27,2018,61
4728,2069,11,28,2018,47
4729,5542,11,28,2018,47
4730,2068,11,29,2018,88
4731,5541,11,29,2018,88
4732,2067,11,30,2018,98
4733,5540,11,30,2018,98
4734,2066,12,1,2018,73
4735,5539,12,1,2018,73
4736,2065,12,2,2018,67
4737,5538,12,2,2018,67
4738,2064,12,3,2018,83
4739,5537,12,3,2018,83
4740,2063,12,4,2018,54
4741,5536,12,4,2018,54
4742,2062,12,5,2018,31
4743,5535,12,5,2018,31
4744,2061,12,6,2018,17
4745,5534,12,6,2018,17
4746,2060,12,7,2018,59
4747,5533,12,7,2018,59
4748,2059,12,8,2018,66
4749,5532,12,8,2018,66
4750,2058,12,9,2018,76
4751,5531,12,9,2018,76
4752,2057,12,10,2018,64
4753,5530,12,10,2018,64
4754,2056,12,11,2018,60
4755,5529,12,11,2018,60
4756,2055,12,12,2018,56
4757,5528,12,12,2018,56
4758,2054,12,13,2018,84
4759,5527,12,13,2018,84
4760,2053,12,14,2018,59
4761,5526,12,14,2018,59
4762,2052,12,15,2018,15
4763,5525,12,15,2018,15
4764,2051,12,16,2018,32
4765,5524,12,16,2018,32
4766,2050,12,17,2018,19
4767,5523,12,17,2018,19
4768,2049,12,18,2018,50
4769,5522,12,18,2018,50
4770,2048,12,19,2018,56
4771,5521,12,19,2018,56
4772,2047,12,20,2018,11
4773,5520,12,20,2018,11
4774,2046,12,21,2018,49
4775,5519,12,21,2018,49
4776,2045,12,22,2018,6
4777,5518,12,22,2018,6
4778,2044,12,23,2018,9
4779,5517,12,23,2018,9
4780,2043,12,24,2018,69
4781,5516,12,24,2018,69
4782,2042,12,25,2018,27
4783,5515,12,25,2018,27
4784,2041,12,26,2018,89
4785,5514,12,26,2018,89
4786,2040,12,27,2018,42
4787,5513,12,27,2018,42
4788,2039,12,28,2018,33
4789,5512,12,28,2018,33
4790,2038,12,29,2018,87
4791,5511,12,29,2018,87
4792,2037,12,30,2018,96
4793,5510,12,30,2018,96
4794,2036,12,31,2018,39
4795,5509,12,31,2018,39
4796,2758,1,1,2019,64
4797,6231,1,1,2019,64
4798,2757,1,2,2019,98
4799,6230,1,2,2019,98
4800,2756,1,3,2019,63
4801,6229,1,3,2019,63
4802,2755,1,4,2019,69
4803,6228,1,4,2019,69
4804,2754,1,5,2019,3
4805,6227,1,5,2019,3
4806,2753,1,6,2019,59
4807,6226,1,6,2019,59
4808,2752,1,7,2019,33
4809,6225,1,7,2019,33
4810,2751,1,8,2019,51
4811,6224,1,8,2019,51
4812,2750,1,9,2019,79
4813,6223,1,9,2019,79
4814,2749,1,10,2019,76
4815,6222,1,10,2019,76
4816,2748,1,11,2019,63
4817,6221,1,11,2019,63
4818,2747,1,12,2019,28
4819,6220,1,12,2019,28
4820,2746,1,13,2019,41
4821,6219,1,13,2019,41
4822,2745,1,14,2019,82
4823,6218,1,14,2019,82
4824,2744,1,15,2019,27
4825,6217,1,15,2019,27
4826,2743,1,16,2019,59
4827,6216,1,16,2019,59
4828,2742,1,17,2019,81
4829,6215,1,17,2019,81
4830,2741,1,18,2019,88
4831,6214,1,18,2019,88
4832,2740,1,19,2019,20
4833,6213,1,19,2019,20
4834,2739,1,20,2019,41
4835,6212,1,20,2019,41
4836,2738,1,21,2019,82
4837,6211,1,21,2019,82
4838,2737,1,22,2019,69
4839,6210,1,22,2019,69
4840,2736,1,23,2019,29
4841,6209,1,23,2019,29
4842,2735,1,24,2019,12
